family,replicate,n_trades,mean_r
rotation,959,163,0.029485
rotation,960,162,-0.033991
rotation,961,162,-0.119193
rotation,962,162,-0.026603
rotation,963,162,-0.072566
rotation,964,162,-0.092340
rotation,965,163,0.026140
rotation,966,162,0.093536
rotation,967,163,0.019561
rotation,968,162,-0.005372
rotation,969,162,-0.051471
rotation,970,162,-0.051269
rotation,971,162,-0.099730
rotation,972,163,0.035065
rotation,973,162,-0.107858
rotation,974,162,-0.068300
rotation,975,162,0.035900
rotation,976,162,-0.162371
rotation,977,163,-0.075463
rotation,978,162,-0.003632
rotation,979,162,-0.121417
rotation,980,163,-0.018112
rotation,981,162,-0.005954
rotation,982,162,0.024364
rotation,983,162,-0.104499
rotation,984,162,0.062208
rotation,985,163,0.008940
rotation,986,163,-0.021003
rotation,987,162,-0.111922
rotation,988,163,-0.068779
rotation,989,163,0.002514
rotation,990,163,-0.013156
rotation,991,162,-0.083266
rotation,992,162,-0.138407
rotation,993,162,-0.002601
rotation,994,163,-0.004224
rotation,995,162,0.056010
rotation,996,163,-0.201660
rotation,997,162,0.023130
rotation,998,162,-0.080670
rotation,999,162,-0.020805
rotation,1000,163,-0.001331
rotation,1001,163,-0.027162
rotation,1002,162,0.024441
rotation,1003,162,-0.037414
rotation,1004,162,-0.022278
rotation,1005,162,-0.068243
rotation,1006,162,0.001219
rotation,1007,163,-0.016203
rotation,1008,162,0.020017
rotation,1009,163,-0.001086
rotation,1010,162,0.053752
rotation,1011,162,-0.066801
rotation,1012,163,0.042479
rotation,1013,162,0.096357
rotation,1014,163,0.045124
rotation,1015,162,-0.070480
