family,replicate,n_trades,mean_r
rotation,508,2039,-0.145771
rotation,509,2039,-0.187524
rotation,510,2039,-0.176761
rotation,511,2038,-0.185416
rotation,512,2039,-0.175665
rotation,513,2038,-0.134775
rotation,514,2038,-0.199770
rotation,515,2039,-0.171629
rotation,516,2039,-0.133820
rotation,517,2037,-0.124170
rotation,518,2039,-0.165405
rotation,519,2037,-0.172701
rotation,520,2039,-0.145101
rotation,521,2039,-0.192068
rotation,522,2039,-0.216765
rotation,523,2038,-0.144369
rotation,524,2039,-0.177507
rotation,525,2039,-0.123754
rotation,526,2040,-0.169314
rotation,527,2039,-0.189653
rotation,528,2038,-0.219359
rotation,529,2037,-0.143905
rotation,530,2039,-0.172964
rotation,531,2039,-0.187061
rotation,532,2039,-0.169226
rotation,533,2038,-0.143704
rotation,534,2038,-0.162039
rotation,535,2039,-0.148464
rotation,536,2039,-0.163724
rotation,537,2039,-0.151710
rotation,538,2039,-0.150216
rotation,539,2037,-0.178485
rotation,540,2039,-0.164990
rotation,541,2039,-0.184075
rotation,542,2039,-0.178900
rotation,543,2040,-0.168409
rotation,544,2039,-0.227974
rotation,545,2039,-0.195106
rotation,546,2036,-0.150402
rotation,547,2039,-0.113641
rotation,548,2038,-0.190042
rotation,549,2038,-0.167905
rotation,550,2039,-0.198239
rotation,551,2039,-0.118712
rotation,552,2039,-0.150060
rotation,553,2039,-0.111358
rotation,554,2039,-0.116135
rotation,555,2038,-0.161989
rotation,556,2039,-0.159582
rotation,557,2039,-0.123227
rotation,558,2039,-0.153446
rotation,559,2039,-0.152221
rotation,560,2039,-0.124526
rotation,561,2039,-0.130332
rotation,562,2039,-0.123921
rotation,563,2039,-0.152575
rotation,564,2037,-0.157754
rotation,565,2039,-0.197080
rotation,566,2037,-0.175718
rotation,567,2039,-0.147352
rotation,568,2038,-0.192796
rotation,569,2039,-0.219978
rotation,570,2038,-0.173580
rotation,571,2039,-0.148491
rotation,572,2036,-0.141747
rotation,573,2038,-0.166588
rotation,574,2039,-0.121804
rotation,575,2039,-0.155628
rotation,576,2039,-0.156578
rotation,577,2039,-0.112709
rotation,578,2039,-0.200391
rotation,579,2039,-0.142646
rotation,580,2039,-0.129387
rotation,581,2038,-0.146758
rotation,582,2039,-0.157060
rotation,583,2038,-0.151408
rotation,584,2039,-0.168611
rotation,585,2039,-0.173251
rotation,586,2039,-0.126393
rotation,587,2039,-0.189197
rotation,588,2039,-0.141216
rotation,589,2037,-0.143170
rotation,590,2038,-0.081895
rotation,591,2039,-0.190687
rotation,592,2039,-0.238233
rotation,593,2039,-0.206085
rotation,594,2038,-0.109782
rotation,595,2039,-0.181046
rotation,596,2039,-0.123522
rotation,597,2039,-0.166342
rotation,598,2039,-0.133336
rotation,599,2039,-0.136884
rotation,600,2039,-0.130542
rotation,601,2039,-0.155476
rotation,602,2039,-0.161226
rotation,603,2039,-0.159430
rotation,604,2036,-0.171291
